Item code,Item Category,Item Name,Measurement Unit,Price
1,Service,"Operation and maintenance of the HVAC at Tiger's Den-
-Central Air Conditioning System for Tiger' Den,
-Complete Servicing
-Operating and monitoring of AHU-17 Sets, Chilled Water Pump-04 Sets, Fans, Related Panel Boards, BMS System, auto control system
--24/7 Operational team shall have available as a minimum 1 Engineer( five years experienced in BMS, chillers O&M)-  8:00 AM to 8:00 PM, 1 Technician (five years experienced in BMS, chillers O&M) – 8:00  AM to 9:00  PM, 1 Technician (five years experienced in BMS, chillers O&M) – 9:00  PM to 8:00 AM
548,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Motor temp. sensor LLID card(Trane),Nos,"70,000.00"
549,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Fan blade ,Nos,"70,000.00"
550,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Rubber insulation,sft,335.16
551,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Refrigerant R22,Nos,"17,104.63"
552,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Fuse for Compressor 355A,Nos,"2,993.00"
553,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Refrigerant oil mineral,ltr ,897.75
554,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Rubber Isolator,Nos,"6,284.25"
555,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Coil for Load / Unload,Nos,"25,137.00"
556,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Control Transformer, TR100VA004",Set,"20,200.00"
557,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Duct Mounted Temp. sensor, QAM2120.040",Set,"20,400.00"
558,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Different Pressure Switch (Air Type), QBM815",Set,"21,546.00"
559,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Water Flow Switch, QVE1901",Set,"34,346.40"
560,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Immersion Temp. Sensor, QAE2120.010",Set,"22,500.00"
561,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","PXC Contact Controller 36 Points, PXC36-P.E.A",Set,"375,040.00"
562,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","PXC Contact Controller 24 Points, PXC24-P.E.A",Set,"248,370.00"
563,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Electro Hydraulic Actuator, SKD62",Set,"142,625.00"
564,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Electro Motoric Actuator, SAX61.03",Set,"93,760.00"
565,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Trank Interface, 538-665",Set,"50,600.00"
566,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Trank Interface Isolator Extender, 538-960",Meter,"40,690.50"
567,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","2 Core Twisted Pair Shielded cable, Multicable",rft,170.00
568,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Valve for Actuator, 599-03079",Set,"100,000.00"
569,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","PXC Modular controller, pxc100-D.E",Set,"500,710.00"
570,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","16 I/O Digital Input Modul, TXM1.16D",Set,"75,500.00"
571,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","6 I/O Relay Module, TXM1.6R",Set,"79,500.00"
572,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",8 I/O Universal Module TXM1.8U,Set,"96,745.00"
573,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Bus connection Module 10A TXS1.EF10,Set,"17,000.00"
574,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","Bus Power Module 24v DC Supply 1200ma, 10A Fuse, TXS1.12F10",Set,"53,500.00"
575,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Dia 40mm 2-way Valve vvi41.40,Set,"71,820.00"
576,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","BMS System PC:
Operating Work Station (Poweredge T100), Dell, Desktop PC",Set,"196,840.00"
577,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","CCA-BA-PAC-400 CC package 400 ba dp (CCA-BA-PAC-400) SIEMENS, Software",Set,"53,100.00"
578,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",CCA-200-BA  CC add 200 ba dp (CCA-200-BA SIEMENS,Set,"95,750.00"
579,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",CMD.04  LMS Micro Dongle CMD.04 SIEMENS,Set,"16,000.00"
580,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","DDC Controller-01
PXC36.E.D  Automation Station SIEMENS",Set,"30,250.00"
581,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","DDC Controller-01
Enclosure for DDC (NEMA 1) PXA-ENC18, SIEMENS",Set,"15,000.00"
582,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)",Power Supply Module (100VA) TR100VA004,Set,"14,900.00"
583,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","DDC Controller-02
PXC22.E.D  Automation Station",Set,"220,100.00"
584,"RTAG Air Cooled Rotary Liquid Chiller(Set: 01 & 02- RTAG205P, 200 TR, COP: 3.15, Two Ckt, Refrigerant: R134a,  MFD: 10/2019, Traine China
 , Set-03: RTAG125P  125TR, COP: 3.21,  Two Ckt,  Refrigerant: R134a, MFD 11/2020, Trane, China)","DDC Controller-02
Enclosure for DDC (NEMA 1) PXA-ENC18",Set,"15,960.00"
585,DDC Controller-03 for Roof Top & Basement ,"PXC100.E.D  Automation Station, SIEMENS",Set,"455,500.00"
586,DDC Controller-03 for Roof Top & Basement ,"TXM1.16D  16 I/O digital input module, SIEMENS",Set,"65,000.00"
587,DDC Controller-03 for Roof Top & Basement ,"TXM1.6R  6 I/O relay module, SIEMENS",Set,"70,000.00"
588,DDC Controller-03 for Roof Top & Basement ,"TXM1.8U  8 I/O univ module (DI. AI, AO), SIEMENS",Set,"86,440.00"
589,DDC Controller-03 for Roof Top & Basement ,"Bus Connection Module, 10A Fuse TXS1.EF10, SIEMENS",Set,"12,100.00"
590,DDC Controller-03 for Roof Top & Basement ,"24VDC Supply  1200MA, 10 A Fuse TXS1.12F10, SIEMENS",Set,"42,220.00"
591,DDC Controller-03 for Roof Top & Basement ,"Address Key: 1-24 + Reset TXA1.K24, SIEMENS",Set,"5,000.00"
592,DDC Controller-03 for Roof Top & Basement ,"Enclosure for DDC (NEMA 1) PXA-ENC34, SIEMENS",Set,"52,000.00"
593,DDC Controller-03 for Roof Top & Basement ,"Fresh Air Damper Actuator GNP191.1E, SIEMENS ",Set,"45,550.00"
594,DDC Controller-03 for Roof Top & Basement ,2X1 .5 Twisted pair shileded cable with UL Listing, FT ,148.95
595,DDC Controller-03 for Roof Top & Basement ,Cat 6 Cable, FT ,35.00
596,DDC Controller-03 for Roof Top & Basement ,Modulating thermostat for VAV,nos ,"21,638.40"
597,Others,"Jet FAN, Model: IJA 315",nos ,"259,660.80"
598,Others,Jet FAN Model: IJA 355,nos ,"288,512.00"
599,Others,Jet FAN Model: IJA 400,nos ,"331,788.80"
600,Others,Jet FAN Model: IJA 450,nos ,0.00
601,Others,Toylet Exhaust Fan ,nos ,"26,500.00"
602,Others,Room sensor for humidity and temperature QFA3160D,Set,"48,000.00"
603,Others,Wall Mounted Thermostat,Set,"17,310.72"
604,Others Service items,"Dismantle of AHU Body, Remove of Cooling Coil, Remove of AHU Motor, Remove of AHU Blower, Remove the old water tray, and Re-Install of AHU Body, Cooling coil, Blower, and Motor with the necessary items. ",jobs,"281,299.20"
605,Others Service items,"HVAC system maintenance at Tiger's Den(Check & service of VFDs, DDC Controllers, Temp. Sensor, DP Switch, Flow Switch, Actuator valve & whole BMS system check, share report) ",jobs,"112,000.00"
606,Others Service items,"Chilled water pump repairing( Leak, abnormal noise, replacement of bearing, etc.) ",Nos,"10,000.00"
607,Others Service items,BMS related troubleshooting and maintenance,jobs,"49,000.00"
608,Others Service items,VFD related troubleshooting and maintenance,jobs,"42,000.00"
609,Others Service items,"Consultancy and Analysis (Energy Audit) of cooling load along with recommendations at Tiger's Den [ 88000SFT, 8 floors, 525TR]",jobs,"490,000.00"
610,Others Service items,Repairing of Exhaust Fan (0.5 kW),jobs,"14,000.00"
611,Others Service items,"Cooling Load Simulation Reports and design ( up to 15, 000 SFT)",jobs,"91,000.00"
612,Others Service items,"Cooling Load Simulation Reports and design ( 15,0000 to 35, 000 SFT)",jobs,"140,000.00"
613,Others Service items,"Cooling Load simulation Reports and design (Above 35, 000 SFT)",jobs,"70,000.00"
614,Others Service items,CANVAS Cloth for coupling of ducting,sft,434.00
615,Supply Items,"Outdoor Unit
DVM S2 72.8 kW System Air Conditioner, Model-AM260, Cooling Capacity: 72.8kW",set,"1,025,000.00"
616,Supply Items,"Compressor for AM240 (DVM S2), or AM260(DVM S2) 
Type-Inverter Scroll x 2, Model:DS4GR7066FV* x 2, Oil (Type): PVE",set,"293,750.00"
617,Supply Items,"a. Cooling capacity :12,300 Btu/h / 3.6 kW  /1.0 TR,Model : AM036NNNDEH/ EU,",set,"105,300.00"
618,Supply Items,"b. Cooling capacity : 19,100 Btu/h / 5.6 kW /1.6 TR,Model : AM056NN4DEH/ EU,",set,"118,800.00"
619,Supply Items,"c. Cooling capacity : 24,200 Btu/h / 7.1 Kw /2.0 TR,Model : AM071NN4DEH/ EU",set,"124,200.00"
620,Supply Items,"d. Cooling capacity : 30,250 Btu/h / 8.9 kW /2.5 TR,Model- AM090NN4DEH/EU",set,"132,300.00"
621,Supply Items,"e. Cooling capacity : 38,200 Btu/h / 11.2 kW /3.2 TR,Model : AM112NN4DEH/ EU,",set,"145,800.00"
622,Supply Items,"f. Cooling capacity : 47,800 Btu/h / 14.0 kW /4.0 TR,Model : AM140NN4DEH/ EU,",set,"162,000.00"
623,Supply Items,"f. Cooling capacity : 38,200 Btu/h / 11.2.0 kW /2.0 TR,Model : AM112KNMDEH/ EU, MSP DUCT Indoor",set,"135,000.00"
624,Supply Items,"f. Cooling capacity : 47,800 Btu/h / 14.0 kW /4.0 TR,Model : AM140KNMDEH/ EU, MSP DUCT Indoor",set,"162,000.00"
625,Supply Items,"Fresh Air Unit:
a. Cooling capacity  : 47,800 Btu/h / 14.0 kW /4.0 TR, Model : AM140MNEPEH/EU, OAP Duct",set,"168,750.00"
626,Supply Items,"4Way Casset Front Panel, PC4NUSMAN/ PC4NUSKAN",set,"25,000.00"
627,Supply Items,"4Way Casset Front Panel (600X600), PC4SUFMAN/PC4SUFMBN",set,"25,000.00"
628,Supply Items,"2 Way Casset Front Panel, PC2NUSMEN",set,"20,000.00"
629,Supply Items,"Duct Type  Indoor
Cooling Capacity: 38,200 Btu/h / 11.2 kW /3.2 TR, Model: AM112KNMDEH/EU",set,"90,000.00"
630,Supply Items,"Duct Type  Indoor
Cooling Capacity: 47,800 Btu/h / 14.0 kW /4.0 TR, Model: AM140KNMDEH/EU",set,"95,000.00"
631,Ducting works ,Grill for duct type indoor ,SFT,"2,970.00"
632,Supply Items,Outdoor Fan PCB,set,"58,750.00"
633,Supply Items,Outdoor Fan PCB,set,"58,750.00"
634,Supply Items,Outdoor Fan PCB,set,"58,750.00"
635,Supply Items,"Indoor Fan Motor 
Cassette",set,"26,000.00"
636,Supply Items,"Indoor Fan Motor 
Cassette",set,"26,000.00"
637,Supply Items,"Indoor Fan Motor 
Cassette",set,"26,000.00"
638,Supply Items,"Indoor Fan Motor 
Cassette",set,"26,000.00"
639,Supply Items,"Indoor Fan Motor 
Cassette",set,"26,000.00"
640,Supply Items,Outdoor Inverter PCB,set,"123,375.00"
641,Supply Items,Outdoor Inverter PCB,set,"121,025.00"
642,Supply Items,Compressor,set,"135,125.00"
643,Supply Items,Compressor,set,"135,125.00"
644,Supply Items,Compressor,set,"141,000.00"
645,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
646,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
647,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
648,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
649,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
650,Supply Items,"Indoor Thermistor 
Cassette / Duct",set,"4,500.00"
651,Supply Items,Outdoor Thermistor,set,"16,000.00"
652,Supply Items,DISPLAY PCB,set,"12,000.00"
653,Supply Items,DISPLAY PCB,set,"15,275.00"
654,Supply Items,DISPLAY PCB,set,"15,275.00"
655,Supply Items,"Indoor PCB 
Cassette",set,"22,500.00"
656,Supply Items,"Indoor PCB 
Cassette",set,"23,000.00"
657,Supply Items,"Indoor PCB 
Cassette",set,"23,000.00"
658,Supply Items,"Expantion Valve 
Cassette & Duct",set,"17,500.00"
659,Supply Items,"Expantion Valve 
Cassette & Duct",set,"17,500.00"
660,Supply Items,"Expantion Valve 
Cassette & Duct",set,"17,500.00"
661,Supply Items,"Expantion Valve 
Cassette & Duct",set,"17,500.00"
662,Supply Items,EMI / Power PCB,set,"29,375.00"
663,Supply Items,EMI / Power PCB,set,"29,375.00"
664,Supply Items,EMI / Power PCB,set,"29,375.00"
665,Supply Items,Inverter HUB PCB,set,"18,212.50"
666,Supply Items,Inverter HUB PCB,set,"18,212.50"
667,Supply Items,Indoor Drain Pump,set,"10,500.00"
668,Supply Items,Indoor Drain Pump,set,"10,500.00"
669,Supply Items,Indoor Drain Pump,set,"10,500.00"
670,Supply Items,Indoor Drain Pump,set,"10,500.00"
671,Supply Items,Indoor Drain Pump,set,"10,500.00"
672,Supply Items,Indoor Float Switch,set,"3,500.00"
673,Supply Items,Indoor Float Switch,set,"3,500.00"
674,Supply Items,Indoor Float Switch,set,"3,500.00"
675,Supply Items,Indoor Float Switch,set,"3,500.00"
676,Supply Items,Indoor Float Switch,set,"3,500.00"
677,Supply Items,Outdoor Fan Motor,set,"33,000.00"
678,Supply Items,Outdoor Fan Motor,set,"33,000.00"
679,Supply Items,Outdoor Fan Motor,set,"33,000.00"
680,Supply Items,Outdoor Fan Motor,set,"33,000.00"
681,Supply Items,Fan Propeller,set,"44,650.00"
682,Supply Items,FAN TURBO Cassette,set,"21,150.00"
683,Supply Items,Fan Blower Duct,set,"25,000.00"
684,Supply Items,VALVE 4WAY,set,"37,600.00"
685,Supply Items,Duct Type Indoor Fan Motor,set,"37,600.00"
686,Supply Items,Reactor,set,"13,512.50"
687,Supply Items,Solinoied / Expantion Valve,set,"21,737.50"
688,Supply Items,High / Low Pressure Valve,set,"11,750.00"
689,Supply Items,R-410a Gas Supply,Kg,"1,400.00"
690,Supply Items,Nitrogen,Cylinder,"10,125.00"
691,Service work,Wielding,job,"6,000.00"
692,Service work,Vacuum & Re-Commissioning,job,"10,000.00"
693,Ducting works ,Pe Foam Insulation,SFT,162.00
694,Supply Items,Indoor Filter,set,"4,000.00"
695,Supply Items,Cassette Type Indoor Drain Tray,set,"16,500.00"
696,Ducting works ,Duct Type Indoor Drain Tray,Set,"11,000.00"
697,Supply Items,Cassette Type Indoor Drain Hose Pipe ,ft,117.50
698,Supply Items,Duct Type Indoor Drain Hose Pipe ,ft,117.50
699,Supply Items,Compressor Hiter,set,"9,400.00"
700,Supply Items,Duct Type Indoor Main PCB,set,"32,000.00"
701,Supply Items,Outdoor Main PCB,set,"123,375.00"
702,Supply Items,Networking PCB,set,"35,250.00"
703,Supply Items,High / Low Pressure Switch,set,"11,750.00"
704,Supply Items,High / Low Pressure PT,set,"23,500.00"
705,Supply Items,Outdoor Eeprom,set,"55,000.00"
706,Supply Items,Indoor Eeprom,set,"14,100.00"
707,Supply Items,Wireless Remote,set,"9,400.00"
708,Supply Items,Wired Remote,set,"14,100.00"
709,Supply Items,Heavy duty AAA Battery for Remote,pair,67.50
710,Supply Items,Fuse Set(40A-56A) for Motherboard of Outdoor Unit,set,"5,875.00"
711,Supply Items,"Virus Detector, MSDCAN1/MSD EAN1",set,"24,300.00"
712,Supply Items,"Motion Detector, MCR-SMA",set,"27,000.00"
713,Supply Items,DRM Y joint- 2 Indoor Unit Connection,pcs,"10,125.00"
714,Supply Items,DRM Y joint- 3 Indoor Unit Connection,pcs,"16,200.00"
715,Supply Items,Header Joint-Over 69.7kW,pcs,"13,500.00"
716,Supply Items,Header Joint-below 69.6 kW,pcs,"2,700.00"
717,Supply Items,Header Joint-below 46.4kW,pcs,"2,430.00"
718,Supply Items,Diffuser & Louver (750 Sq In) for Fresh Air Unit,set,"19,237.50"
719,Ducting works ,"Duck for fresh Air Unit
0.66 sheet( 24""X8""), 15 mm PE Insulation",SFT,472.50
720,Supply Items,6.35 mm,ft,337.50
721,Supply Items,9.5 mm,ft,472.50
722,Supply Items,12.7 mm,ft,567.00
723,Supply Items,15.88 mm,ft,903.15
724,Supply Items,19.1 mm,ft,918.00
725,Supply Items,22.2 mm,ft,945.00
726,Supply Items,28.6 mm,ft,"1,755.00"
727,Supply Items,34.9 mm,ft,"2,079.00"
728,Supply Items,41.3 mm,ft,"2,835.00"
729,Supply Items,43.3 mm,ft,"3,037.50"
730,Ducting works ,"Drain Pipe and Insulation:
Supply, installation, testing  & commissioning of Drain pipe and Insulation  works with all necessary  accessories and fittings, Fixing for commissioning of the equipment including  all electrical  works as
follows technical  specification, drawing and time to time site instruction from Owner. Pipe Pressure test should done as per Ashrae Standard.
Size: 25 mm",ft,337.50
731,Supply Items,6.35 mm,ft,114.75
732,Supply Items,9.5 mm,ft,121.50
733,Supply Items,12.7 mm,ft,148.50
734,Supply Items,15.88 mm,ft,189.00
735,Supply Items,19.1 mm,ft,237.60
736,Supply Items,22.2 mm,ft,267.30
737,Supply Items,28.6 mm,ft,310.50
738,Supply Items,34.9 mm,ft,344.25
739,Supply Items,41.3 mm,ft,384.75
740,Supply Items,43.3 mm,ft,405.00
741,Supply Items,"Contron System, MCM-A300N, Touch screem, etc.",set,"243,000.00"
742,Supply Items,Communication cables,rm,110.00
